Id;Review;Golden
483;make your own premium ice-cream , and make your own ice cream .;Positive
484;heaven on a spoon lemon nutmeg;Positive
484;heaven on a spoon lemon nutmeg;Positive
486;a great little machine!;Positive
486;a great little machine!;Positive
486;so it 's a great little machinel !;Positive
488;i love this thing!;Positive
488;i love this thing!;Positive
488;we love this thing !;Positive
488;love this thing !;Positive
488;we love this thing , but you love this thing !;Positive
488;i love this thing !;Positive
492;mine broke the first time i used it;Negative
492;mine broke the first time i used it;Negative
492;mr. broke the first time he used me .;Negative
492;i broke the first time they used me .;Negative
492;yeah , mine broke the first time we used it .;Negative
492;i broke the first time they used me .;Negative
492;mr. broke the first time , and mine did it .;Negative
492;first * broke the first time we used it .;Negative
494;better than expected;Positive
494;better than expected;Positive
494;i 'm better than expected .;Positive
494;then it 's expected .;Positive
497;works great;Positive
497;works great;Positive
497;it works great .;Positive
497;work great .;Positive
500;a super easy way to make ice cream and frozen desserts;Positive
500;a super easy way to make ice cream and frozen desserts;Positive
500;a super easy way can make ice cream and frozen desserts .;Positive
500;a super easy way to make ice cream and frozen desserts .;Positive
500;that makes a super easy way to make ice cream and frozen desserts .;Positive
500;the super easy way can make an ice-cream for ice , and frozen desserts will be cooked .;Positive
500;of course , a super easy way can make ice cream and frozen desserts .;Positive
501;good little machine... get a good recipe;Positive
501;good little machine... get a good recipe;Positive
501;good little girl get a good recipe .;Positive
501;i 'm getting a good recipe .;Positive
501;for good little time , you can get a good recipe .;Positive
503;machine is great, but the instructions are not;Positive
503;machine is great, but the instructions are not;Positive
503;machine is great , but the instructions are not .;Positive
503;that machine is great , the instructions are not .;Positive
504;addressing the freezing power concerns;Positive
504;addressing the freezing power concerns;Positive
504;we address the freezing power concerns .;Positive
504;addressing the freezing power concerns .;Positive
504;i 'm addressing the freezing power concerns .;Positive
504;how do you address the freezing power concerns ?;Positive
506;"if your ice cream comes out ""crumbly"" or with too much air...some tips";Positive
506;"if your ice cream comes out ""crumbly"" or with too much air...some tips";Positive
506;`` if your ice cream comes out '' `` little '' or with too much air .;Positive
506;then your ice cream comes out , or with too much air .;Positive
508;quick and easy ice cream;Positive
508;quick and easy ice cream;Positive
510;follow directions carefully;Positive
510;follow directions carefully;Positive
510;follow instructions carefully .;Positive
510;follow instructions carefully , and follow instructions carefully .;Positive
515;why isn't plastic bag for preventing freezer burn provided;Negative
515;why isn't plastic bag for preventing freezer burn provided;Negative
515;why not plastic bag for preventing freezer is provided .;Negative
515;i 'm sure you 'll find a plastic bag for preventing freezer .;Negative
515;why is n't plastic bag for preventing freezer ?;Negative
516;a great ice cream machine at an affordable price......;Positive
516;a great ice cream machine at an affordable price......;Positive
516;have a great ice cream in an affordable price .;Positive
516;a great ice machine at an affordable price .;Positive
516;that great ice cream at an affordable price .;Positive
516;i have a great ice machine at an affordable price .;Positive
516;at an affordable price , a machine of an ice-cream machine is loaded .;Positive
516;now it 's a great ice machine for an affordable pricester .;Positive
518;ice cream just the way you want it!;Positive
518;ice cream just the way you want it!;Positive
519;great for dairy free diets;Positive
519;great for dairy free diets;Positive
526;very easy way to make homemade ice cream;Positive
526;very easy way to make homemade ice cream;Positive
526;very easy way to make ice cream .;Positive
530;simple and elegant--works every time;Positive
530;simple and elegant--works every time;Positive
534;i love this thing!;Positive
534;i love this thing!;Positive
534;we love this thing !;Positive
534;love this thing !;Positive
534;we love this thing , but you love this thing !;Positive
534;i love this thing !;Positive
539;louder than my dishwasher!!!;Neutral
539;louder than my dishwasher!!!;Neutral
541;get this machine!!!!!;Positive
541;get this machine!!!!!;Positive
541;take this machinef !;Positive
541;take this machinem , and get this machinem !;Positive
544;not happy at first, but i have figured it out now!;Positive
544;not happy at first, but i have figured it out now!;Positive
551;worth the money!!;Positive
551;worth the money!!;Positive
556;cuisinart ice-20 automatic 1-1/2-quart ice cream maker;Positive
556;cuisinart ice-20 automatic 1-1/2-quart ice cream maker;Positive
557;some other fittings may not work with this fitting;Neutral
557;some other fittings may not work with this fitting;Neutral
557;some other fittings can not work with this fitting .;Neutral
557;some other fittings it may not work with this fitting .;Neutral
557;if other fittings can not work with this fitting .;Neutral
557;some other fittings may not work with this fitting , but some other fittings can not work with this fitting .;Neutral
557;where can some other fittings work with this fitting ?;Neutral
557;sometimes some other fittings can not work with this fitting .;Neutral
557;if the other fittings do not work with this fitting , some other fittings may not be used .;Neutral
559;nearly perfect fitting;Positive
559;nearly perfect fitting;Positive
560;part of dust control;Positive
560;part of dust control;Positive
560;part of dust control .;Positive
562;great instrument with bonus .5mm pencil;Positive
562;great instrument with bonus .5mm pencil;Positive
562;great tool with bonus .5mm are pen .;Positive
564;it's easy to be accurate;Positive
564;it's easy to be accurate;Positive
564;if it 's accurate , it 's easy to be precise .;Positive
567;simple but ingenious product;Positive
567;simple but ingenious product;Positive
570;easy to use!;Positive
570;easy to use!;Positive
574;work great, reliable, but use lots of power. buy digital ones.;Neutral
574;work great, reliable, but use lots of power. buy digital ones.;Neutral
575;it didn't work at first;Neutral
575;it didn't work at first;Neutral
575;it did n't work at first .;Neutral
575;did n't work at first .;Neutral
575;it did n't work at first , but it did n't work at first .;Neutral
575;i did n't work at first .;Neutral
575;in fact , it did n't work at first .;Neutral
575;when it was first , it did n't work at first .;Neutral
584;works great, but don't get if you have young kids...;Positive
584;works great, but don't get if you have young kids...;Positive
587;avoid if you have small kids;Neutral
587;avoid if you have small kids;Neutral
588;best timer i've found yet;Positive
588;best timer i've found yet;Positive
588;best timer we 've found yet .;Positive
588;in best time , we 've found yet .;Positive
590;good product lessened by some cheap peices;Positive
590;good product lessened by some cheap peices;Positive
590;good product lessened by some cheap peices .;Positive
590;that good product is lessened by some cheap peices .;Positive
590;a good product was lessened by some cheap peices , and it was a cheap pedophile .;Positive
590;sometimes a good product suffered by some cheap peices .;Positive
593;much better than those worthless twin fans;Positive
593;much better than those worthless twin fans;Positive
593;it 's better than those worthless twin fans .;Positive
593;it 's better than those worthless twin fans , and it 's better than the worthless twin fans .;Positive
593;i 'm sure it 's better than those worthless twin fans .;Positive
