ID,Comments,Comment ID,Reply count,Like count,Published at
146,America is eating this up American government is loving this,UgwAOJE0ZK2ehBdzTGx4AaABAg,0,0,2022-02-27T04:27:48Z
147,Stay strong and have faith in the lord..,UgwhT0QSViKJ6y4UEmZ4AaABAg,0,0,2022-02-27T04:26:49Z
148,ABC News is a cheerleader for George Soros and Bernie Sanders and AOC👺,UgyVnmQ9Ao3YQqwCcOd4AaABAg,0,0,2022-02-27T04:24:59Z
149,"De-Nazify & de-militarize de Ukro Neo-Nazis that had oppressed, persecuted & killed thousands & thousands of innocent Ukranians.....",UgxON-SNIKT1eRwbAGZ4AaABAg,0,0,2022-02-27T04:24:47Z
150,What the hell is wrong with this devil Fukckni...One day he will pay,UgzO908j0Q7FxWdQkaZ4AaABAg,0,0,2022-02-27T04:22:50Z
151,The international thug Putin's reckless war of aggression will inevitably fail.  Putin must be paid the price for a slaughter war by invading sovereign country of Ukraine.,UgzCMuYs5YbVdo0lMWh4AaABAg,1,0,2022-02-27T04:20:21Z
152,"Pls god protect the Ukraine people help end this war and all wars the world could really use your firm but loving hands.
Amen 🙏 🙏 🙏",UgxkeMDF-jyrq0gIl7x4AaABAg,0,0,2022-02-27T04:20:08Z
153,Propaganda,UgySTEjliGvcPDhlz214AaABAg,0,0,2022-02-27T04:12:49Z
154,Lemme get this straight. Russia attacks Ukraine and the West does nothing? Sounds like Czechoslovakia when Germany invaded.,UgxucdSUO8_VC-ZZfmB4AaABAg,0,1,2022-02-27T04:12:04Z
155,But silence when biden gets into office and continues Obamas drone strikes on innocent civilians in the middle east. The irony. Ukraine wasn't crying when the coup in 2014 with help from Obama was going on. I don't blame Putin.,UgyF1NK-6dQlS2IuroJ4AaABAg,0,0,2022-02-27T04:08:37Z
156,"You can also get rid of herpes without any side effects, contact DR JADU OINDIN for a permanent cure. You can visit his YouTube channel for more information..",UgwcnEV6QH4ECi_WyVp4AaABAg,0,0,2022-02-27T04:06:30Z
157,0:41 when it's just not your time to pass on. Probably the most amazing miracle I've seen,UgyHLPuWCbejuVQwDYN4AaABAg,0,0,2022-02-27T04:05:33Z
158,"RUSSIA PUTTIN SHOULD STEP DOWN HES SENDING THE WRONG MESSAGE. HES DETROYING PEACE IN THE WORLD. AND THE WORLD MUST DEFEND AGAINST SUCH EVIL EVENT FROM HAPPENING .ITS A VIRUS ,IT DOMONSTRATES WIPING OUT FREEDOM",Ugz_KSy0AaaAYKGCAJp4AaABAg,1,1,2022-02-27T04:04:33Z
159,The real Russia mighty army are closing in and the real battle will start soon in the main capital …. Better find solutions… you can not challenge a mighty army in city warfare.,UgxEjfgXyN8WnZvVLOJ4AaABAg,0,0,2022-02-27T04:03:17Z
160,Men aged 18 to 60years not allowed to leave! Go! Ukraine,UgxasuODxH-0SHpmKER4AaABAg,0,0,2022-02-27T04:01:17Z
161,"They freeze Russia enocomy immidiately , but when comes to Israel attack Palestine ... They support it , tf wrong with u USA",Ugz4J5dQGiT4ZBe5ILR4AaABAg,0,0,2022-02-27T03:59:04Z
162,Sad and horrible to see just crazy 😧😧😧,Ugzzi5QllmUVydwapO54AaABAg,0,0,2022-02-27T03:58:36Z
163,Doors are closing for Putin.,Ugya7aiV3QALP2xaIn94AaABAg,0,0,2022-02-27T03:57:38Z
164,Sanctions take months if not years so a weak rested response from a very corrupt and weak US president! Hunter has no reason to go down there now so no reason to address it right away?,UgxO5soio5Fw1uol3SV4AaABAg,0,0,2022-02-27T03:57:28Z
165,"from Japan
Ukraine Never Never surrender, Putin is just only an insane killer.
Putin watch out! We've recorded your killing fields of Ukraine on Youtube and  Tik Tok.",UgzPuP_e2P3TqSjUL8J4AaABAg,1,0,2022-02-27T03:56:06Z
166,Stanislav Petrov - mannen som räddade världen från kärnvapen krig är död..vem ska då rädda världen?,Ugz293fPjYEBqqzSAVB4AaABAg,0,0,2022-02-27T03:55:28Z
167,I hope one of Joe's sanctions is that putin has to wear a mask! LMFAO🤣,UgzIefD0BaT0e12bMjd4AaABAg,0,0,2022-02-27T03:55:11Z
168,trusting man as your god is getting old and will be the death of all of us right now because of 1 crazy man thousands of kids lost there dad tonight is it worth it no one knows what putin wants,UgzdGHI9d20OpKf5Q3N4AaABAg,0,0,2022-02-27T03:54:46Z
169,Новостные каналы режима США лживые и распрастраняют откровенное враньё. Танк который раздавил легковую машину является украинским.,Ugzc_Yu4xxZtSmvg2ax4AaABAg,0,0,2022-02-27T03:54:21Z
170,"Weak wristed leaders will fire off
 sanctions out of a bazooka! Biden said should do the trick wise ases.",UgxnXBwOLgJVjrqyR_R4AaABAg,0,1,2022-02-27T03:53:35Z
171,"I’m curios, so are the Russians already all over Ukraine or are they closing in to eventually reach the stronghold where the military force is making a stand?",UgxZVpvufuuzDzmOl2x4AaABAg,0,0,2022-02-27T03:51:44Z
172,АВС feik news. Russia is good,UgyYOaaf6k2dznjspTV4AaABAg,0,0,2022-02-27T03:51:08Z
173,"I'm sorry, the USA having to pull draft and Ukraine pulling draft is massively different. Those dudes are fucked. It's fucking Russia man. Condolences to the families.",UgwgDSiDO9jcHoSTD7p4AaABAg,0,0,2022-02-27T03:44:48Z
174,"Surrender, no need for bloodshed",UgxtbL8hzxTaGeaTR0F4AaABAg,0,0,2022-02-27T03:44:38Z
175,"It will sound paradoxical, but this is the reality: The Russians are not attacking, they are defending their territory. With this, you understand why the USA was obsessively interested in Ukraine joining NATO. Ask yourself: why isn't the US obsessively interested in deploying NATO troops to Moldova, Azerbaijan, Uzbekistan, or the extreme SE of Kazakhstan? Why not add South African countries threatened by conflict to NATO? In WW2, Hitler at the head of the Nazis was also interested in dominating the Ukraine, and now the USA wants to do the same.",Ugz4a_1J37RgsoCnr3l4AaABAg,0,0,2022-02-27T03:44:36Z
176,Every country needs to fight for Ukraine 🇺🇦 cause Ukraine don't deserve this at all,UgwSZrScPdCcq-VLd9N4AaABAg,0,1,2022-02-27T03:44:00Z
177,"""Military professors that used to be in war colleges and the like are training people like ex Russian KGB....right here on American soil. I've seen it it with my own eyes ..... These people are showing signs of being our upmost enemy. I'm talking about military people engaged in training foreign troops on American soil --- clearly against the Bill of Rights of the U.S. Constitution."" --  Phil Schneider, Homeland Security whistle blower",UgyYUWAtXW3tQxNOvBh4AaABAg,0,0,2022-02-27T03:42:58Z
178,Oh yeah women and children can leave. But the men have to stay and fight. Specially against their will I call that bull crap. I wonder where all those strong women how act like men are at.,UgwbPAr6XCvyW7Gr2JF4AaABAg,0,0,2022-02-27T03:42:49Z
179,"dangerous location for people live there, Please god near be with all.",UgxASNayOo2f9HYtPRV4AaABAg,0,0,2022-02-27T03:42:21Z
180,No doubt it's a invasion. Screw yourself China,UgzyiZO0q5-XI_Wn-rR4AaABAg,0,0,2022-02-27T03:41:53Z
181,go russia!,Ugya-7w4lPm-zRbUofN4AaABAg,0,0,2022-02-27T03:39:07Z
182,Remember what happened to the middle east yeah it was once beautiful place until war came. Ukraine is beautiful place for now.,UgxJb-MCUCYq62nbnH14AaABAg,0,1,2022-02-27T03:38:52Z
183,Фейковые новости,UgwaAVAIe8FzuF_v7Lx4AaABAg,0,2,2022-02-27T03:36:48Z
184,I guess the White house is next because they've been working on it at night. And no ones lived there in 2 years. Look up on YouTube the things going on at night at the White house. Everyone is wondering what's going on.,Ugxqzw-HMGZdti_H2eJ4AaABAg,0,0,2022-02-27T03:35:22Z
185,Ukraine is done. Count the hours.The Ukrainians made this choice by ignoring Putin’s warning and foolishly believing in NATO. Now Where is NATO when Ukraine needs help ?,Ugzw8P8WCkWfXFenPe54AaABAg,0,1,2022-02-27T03:32:37Z
186,Trump is to blame,UgyB48cNJ7XWkEIY7AZ4AaABAg,0,1,2022-02-27T03:31:49Z
187,"I feel like Putin believes this is  going to blow over after a few months and settle in, Ukraine will be ok, everyone will adjust. Not sure if thats what will happen but betting it is likely what he believes. Doubt he cares about sanctions and knows the rest of Europe and the US are not going to do anything due to Ukraine not being a NATO country.",Ugy4yxVMkqa81VjswEp4AaABAg,0,0,2022-02-27T03:31:39Z
188,Да здравствует Россия!,UgwZkk6xjGYZRSwF8-J4AaABAg,0,0,2022-02-27T03:31:36Z
189,Glory to Russia again,Ugy-gPHy1--bqFkgmpB4AaABAg,0,0,2022-02-27T03:31:28Z
190,"Im surprised Putin just doesnt poison the water supplies, and have done with it, it would save him a lot of time and effort, since poison seems to be one of his go-toos to eliminate problems quickly.",Ugzguct_36HjaMNYCRF4AaABAg,0,0,2022-02-27T03:31:24Z
191,"This is unfortunate, I guess Russia decided it needs more real estate, Ukraine needs to stay strong!",Ugyq9-DaifYU4GMXQQ54AaABAg,0,0,2022-02-27T03:28:48Z
192,"""If Steve Austin was America, and The Rock was Afghanistan, then Russia and China would be Triple-H, and The Illuminati would be Vince Mcmahon..""",Ugy8vmSM8Bn1gemJjER4AaABAg,0,0,2022-02-27T03:26:36Z
193,"Tbh IDC anymore giving me a headache y can't yo just be peaceful, all them 9 months I spent in my mother womb I ain't come on this earth for war I came to be loved man!

But is Russia really wants war I'm waiting

UK!",Ugyrz9zku1GLBxsvOcF4AaABAg,0,0,2022-02-27T03:26:21Z
194,"In a modern setting, this sort of stuff just isn’t easy to process. War and politics are the devil but you gotta stay strong Ukraine 🇺🇦",UgwtcNEjKg5a7WpR5-B4AaABAg,0,0,2022-02-27T03:22:53Z
195,Kiev regime make genocide of Russians and hiding  behind west . Demillitarisation 100% needed,UgwjhjcbHmInh0sXj3B4AaABAg,0,0,2022-02-27T03:22:50Z
196,vladimir hitler and adolf putin should be ashamed of themselves.😳,UgzqL69Oyb0RliLKcwt4AaABAg,0,0,2022-02-27T03:21:06Z
197,This what fight war this mental,Ugz0bBZm25Nic3QT9-J4AaABAg,0,0,2022-02-27T03:21:00Z
198,Come on! Where is the support these people need?! They are fighting for there nation against the 2nd strongest nation in the world pretty much alone!,UgwBdwEFGWrEVchGP4l4AaABAg,0,1,2022-02-27T03:18:31Z
199,What os Putin waiting to desappear Kiev! One nuclear like USA with hiro y naga!,Ugwd1o9YKNfIJA4Zc-14AaABAg,0,0,2022-02-27T03:17:45Z
200,Stop war.🙏🙏🙏,Ugz14qH7sepdywSAmkt4AaABAg,0,0,2022-02-27T03:16:43Z
201,Biden is weak,UgyLdI6oWq6tvy5zUtV4AaABAg,0,1,2022-02-27T03:16:24Z
202,"АВС -лживые ублюдки, 8 лет не видели как убивали русских на Донбассе( 200 детей, 200) все журналисты молчали...Даже сейчас врут, пограничники( с о. Змеиный) живы, в плену, бронемашина, переехавшая гражданский автомобиль, - нацистская, украинская (на всё есть видео) и так во всём. Это не ошибки журналистов -это делается специально....",Ugyxo0lQz-IibcGCwKF4AaABAg,0,0,2022-02-27T03:15:40Z
203,"Maked easy, president against president like real men face to face with a blade to see who is the president of both capitals",UgwoxapAuGhXwvCLa0t4AaABAg,0,0,2022-02-27T03:14:56Z
204,"My prayers are with Russia, stay strong and don't stop",UgwYYFlk7MkbqVhfGQB4AaABAg,0,0,2022-02-27T03:12:52Z
205,WTF that tank tried to run over a civilian vehicle. Russia will not be liked or respected anymore if they keep attacking civilians. We are already pulling Vodka off the shelves in some states. Somebody is going to pay for this. I do not think its good for everybody across the world to see what happens in war like this,UgyzNmvf0t8gysWtwwR4AaABAg,0,0,2022-02-27T03:11:46Z
206,EXPECT US,UgxSsTg3fQyc09TEDmZ4AaABAg,0,0,2022-02-27T03:11:44Z
207,Both presidents!!! Go to Hell 🤬 I meant to say!!!,UgxEoh-KPRvnaKG0M714AaABAg,0,0,2022-02-27T03:09:41Z
208,Innocent people getting hurt!!! Both countries!!! Go to Hell 🤬,UgwTZlQEIvB55XQeK-54AaABAg,0,0,2022-02-27T03:07:34Z
209,Presidents are not the problem!!! The stupid soldiers who love to fight for pride!!! What a f $#&@$ Ing  waist of life! 🤬,UgwSq4vfptDfxDxTWAR4AaABAg,0,0,2022-02-27T03:05:22Z
210,Praying for the people of Ukraine 🙏,Ugyo-CrWkgsvtcrM-IB4AaABAg,0,1,2022-02-27T03:02:48Z
211,f#$&@-#&* Me ! We can’t catch a f $@#&* Break! WTF 🤬 I Want to Move to the f &$#ing Moon 🌚,UgxcVdsBiigoW76dwal4AaABAg,0,0,2022-02-27T03:02:46Z
212,"My heart goes out to people of Ukraine... Why is he attacking people that haven't attacked his country, those innocent children, old people etc. May God fight for them",Ugz_6R16hYF1LcMQP_d4AaABAg,0,1,2022-02-27T03:01:03Z
213,The United States needs to shut Putin down as soon as possible by any means possible. Any means including a nuclear strike on Moscow.,UgzdI2eB_zvoQeVxJDh4AaABAg,0,0,2022-02-27T03:00:40Z
214,"All Rushai was waiting on, was for Americans to vote a weak coward into office, these people's blood is on the hands of everyone who voted for Joe Biden, caused this, it's a damn shame his parents didn't kill him at birth",Ugx-bxgftaNSsmXGmFB4AaABAg,0,1,2022-02-27T02:59:07Z
215,This is so sad because we are under a pendemic time stop the war and unite please,UgywnuwVEL-vFc5DOo94AaABAg,0,0,2022-02-27T02:56:47Z
216,WEAK! UN NATO & EVERYBODY ELSE IN THE OLD WORLD… PUTIN IS MAKING WAR MOVES AND NO NATION HAVE YET TO RESPOND👀🤔,UgwOIAh8lHSnA0-OoMZ4AaABAg,0,0,2022-02-27T02:56:21Z
217,This is horrible. I support Ukraine. No matter what.,UgziGApJQN05zqIhP_d4AaABAg,0,0,2022-02-27T02:55:46Z
218,Wtf with that tank running over that car this is getting out of hand,UgwJNIkFQO66FKpwTsx4AaABAg,1,1,2022-02-27T02:55:11Z
219,"If we talk about the war, Lenin was sponsored by Germany in 1917, he made a coup in the country and Lenin was paid by Germany, the whole threat comes from outside Russia, the whole threat is financed by other countries, because the Russian Empire was rich, other countries hated it.
The lands of Ukraine were Russian, historically these lands belonged to Russia, Russia is fighting for its lands, the lands were allocated to Ukraine from 1917 to 1990, Ukraine is four times smaller than its current map. other countries should not interfere, this is a private matter for both countries, no country should interfere, war is not a reason to destroy the country's economy!",Ugz2ZwpHE7dn9EePt714AaABAg,0,1,2022-02-27T02:54:24Z
220,I like presidents with foreign policy that stops dictators from invading Ukraine and Crimera. Puppets Biden and Obama let their master invade Crimera and Ukraine.,UgynA6URrjm-oIpUQt14AaABAg,0,0,2022-02-27T02:53:48Z
221,"Stay together, stay strong. My heart goes out to the people of Ukraine. ☝🏻One Love ❤️",UgwB_hyxbqC_mRWXUAB4AaABAg,0,2,2022-02-27T02:53:31Z
222,look the car hit by russian tank this is horrifying to watch please world  lets united to save ukraine this is example how russian true identity,Ugzz-TLTVE6s07eGQsV4AaABAg,0,0,2022-02-27T02:52:23Z
223,"Seeing the soulless operator of that military vehicle swerving to hit an innocent civilian that I'm sure he thought he killed, awakens an anger inside of me. I would love to send my guns to Ukraine, they have a sizeable force of at least 250,000 that could certainly make a difference. 

Hopefully, those leaving safely reach a near NATO protected ally, Putin won't dare to touch them then.",UgwEDbX6mIxA0QbxtMx4AaABAg,0,0,2022-02-27T02:52:14Z
224,Let’s hope this doesn’t start the Third World War 💔🖤❤️‍🩹🖤🤍,UgxpC_W7lcyR7IafwX14AaABAg,0,1,2022-02-27T02:52:05Z
225,Bro this is like cod MW3 if u now the mission lol,UgxzmUd7VA4EatIHfaV4AaABAg,0,0,2022-02-27T02:52:02Z
226,"If we talk about the war, Lenin was sponsored by Germany in 1917, he made a coup in the country and Lenin was paid by Germany, the whole threat comes from outside Russia, the whole threat is financed by other countries, because the Russian Empire was rich, other countries hated it.
The lands of Ukraine were Russian, historically these lands belonged to Russia, Russia is fighting for its lands, the lands were allocated to Ukraine from 1917 to 1990, Ukraine is four times smaller than its current map. other countries should not interfere, this is a private matter for both countries, no country should interfere, war is not a reason to destroy the country's economy!",UgyjR3JtH-wPR87j89B4AaABAg,0,1,2022-02-27T02:50:41Z
227,not ABC using a clickbait thumbnail........,UgyT_L4FgMsX8yJElud4AaABAg,0,0,2022-02-27T02:49:24Z
228,"God, please allow your mercy to prevail upon both nations. Save the innocent children, vulnerable adults, save the poor who doesn't have the money to flee. Save the young.",UgxqF_N2fd4wWMGrElt4AaABAg,0,1,2022-02-27T02:44:23Z
229,putins tiktoks:,UgwMJuP5msobJXw_h2x4AaABAg,0,0,2022-02-27T02:42:20Z
230,https://youtu.be/qYJBxlpfgxo,UgyYEv_yDWz4Fv2OP2t4AaABAg,0,0,2022-02-27T02:42:16Z
231,When daddy Trump is away the children will play.,UgwDZiy24cSU599h3k94AaABAg,0,1,2022-02-27T02:41:55Z
232,G-d have mercy,UgzhxJGsnEPHN08UcNR4AaABAg,0,0,2022-02-27T02:40:43Z
